drug_category,ae,BCPNN,BCPNN lower bound,BCPNN upper bound,chi-squared,ROR,ROR lower bound,ROR upper bound,PRR,PRR lower bound,PRR upper bound,p-value,adjusted p-value,N,a,PRR filter,ROR filter,MHRA filter,BCPNN filter,p-value filter,Num passed filters
Targeted,Laryngitis,0.20335414397779614,-0.16517624762390384,0.5662300431987225,11.245826912803551,1.3005888268925552,1.116889696505457,1.5145016575318437,1.3004781276475208,1.1167946327592266,1.5143727511575729,0.0007374044725980084,1.5485493924558174,2072800,329,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Vaginal perforation,-0.3706870703660137,-3.372381851491654,2.5700564796856487,0.1533944710047674,0.6601195946498073,0.19877388062722262,2.192229068857589,0.6601211164654589,0.19877433887328158,2.1922341227425766,0.5715422673652534,1200.2387614670322,2072800,4,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Arteritis infective,0.2142754303551424,-4.895129692129306,4.50069800384683,0.26714689245465767,1.3202425914027363,0.0825753190133449,21.108492476694174,1.3202422329309178,0.08257529659252243,21.10848674532349,1.0,2100.0,2072800,1,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Infective myositis,-1.1482946490295658,-3.431876857730682,1.2660293100525575,7.277671795199881,0.31867382105255193,0.1395988995180045,0.7274627849851804,0.31867915967298016,0.13960123816488254,0.727474971890499,0.0038376577815539843,8.059081341263367,2072800,7,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,pass,P-value is too high,1
Targeted,Wound infection,-0.07936362010079619,-0.40749011701189314,0.24629031441171417,2.099661632319886,0.909556616768173,0.8022615576714123,1.031201397095491,0.9095983277049131,0.8022983482135997,1.0312486864840211,0.14380216848041827,301.9845538088784,2072800,412,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Dysuria,-0.613733162920804,-0.80700776846209,-0.4202976580377957,380.82571734507735,0.5170099304166608,0.48330926748313535,0.5530605062497951,0.5176473537165122,0.48390514112115146,0.5537423764270798,1.032146067363068e-88,2.167506741462443e-85,2072800,1179,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Gallbladder fistula,-1.5930794917024615,-5.851041721478162,3.544784537846936,1.3404341023928572,0.22003949908621517,0.02648989462014097,1.8277679791636268,0.22004037215515299,0.026489999726288977,1.8277752313499604,0.25110883104972287,527.3285452044181,2072800,1,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Azoospermia,-2.6337214761998076,-5.148065163172227,0.276611822334377,36.918116286455266,0.0985204942990872,0.03971002038733462,0.2444291819107769,0.09852553977096401,0.03971205403315134,0.24444169971808163,1.142469913218497e-11,2.3991868177588436e-08,2072800,5,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,pass,pass,2
Targeted,Cytomegalovirus infection reactivation,-1.193453372909528,-1.6236158168898818,-0.7587087731843918,298.3049148832747,0.3063955339137091,0.26584759614627285,0.3531279746859695,0.3065779888722981,0.26600590528193896,0.35333825826672194,1.4072137571546308e-73,2.955148890024725e-70,2072800,235,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Anxiety,-0.38192865507054147,-0.4763323130356076,-0.2875799445223948,616.4152041254852,0.6505316079506169,0.6286666292029471,0.6731570490378294,0.6524652426892147,0.6305352726606471,0.6751579354492554,1.2532600320757198e-139,2.6318460673590115e-136,2072800,4943,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Gastric ulcer,-0.14897276657008313,-0.3988587310358586,0.09973480275830593,13.137400228179306,0.8393808164167218,0.7639306559216616,0.9222828662614274,0.8395082898188526,0.7640466710101623,0.9224229296657726,0.0002681120018930253,0.5630352039753531,2072800,709,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,pass,P-value is too high,1
Targeted,Myelitis,-1.4732019809919479,-2.458812132233156,-0.455635683875635,84.77986672910475,0.2425721580568935,0.17522750560656306,0.3357991752533095,0.24260861545311735,0.1752538414344354,0.33584964420935914,1.0001019663634892e-22,2.100214129363327e-19,2072800,43,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Toothache,0.1734631058090849,-0.0438948392238753,0.3889438512104266,23.734493762901355,1.2488530206809731,1.142315717704004,1.3653264531794898,1.2485908956663252,1.1420759540814822,1.3650398812526,1.1095272566385569e-06,0.0023300072389409693,2072800,941,pass,pass,PRR is too low,pass,pass,4
Targeted,Pelvic infection,-1.3464395241193365,-3.2911131916335634,0.7152716689909973,15.40276598386114,0.26942901255896634,0.1364805015359573,0.5318854487750726,0.26943719039406483,0.13648464405581856,0.5319015928103792,3.059051776459187e-05,0.06424008730564293,2072800,10,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,pass,P-value is too high,1
Targeted,Ventricular tachycardia,-0.5891430771432913,-0.9352548833405263,-0.24264653898625693,108.53858180726886,0.5299260345217809,0.4694603379188101,0.5981796104627393,0.5301191460455654,0.4696314150037352,0.5983975944237981,1.5665120403919947e-26,3.289675284823189e-23,2072800,367,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Pancreatic duct stenosis,-1.3706870703660137,-4.973957299112363,2.6977007389739454,2.4258625099633413,0.26404679896972416,0.05785352560243777,1.2051246889475675,0.26404844658618354,0.05785388660064486,1.2051322087633,0.08145474938763328,171.0549737140299,2072800,2,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Portal hypertension,-1.1543207240335045,-1.6987672590943765,-0.6028542203283285,172.3102116600322,0.3169202170282419,0.26453916251807735,0.3796731758170759,0.31703185198670064,0.26463234628115606,0.37980691546804446,4.522569974058411e-43,9.497396945522662e-40,2072800,146,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Pelvic floor muscle weakness,-0.3706870703660137,-5.14361729606702,4.252209930731364,0.058259329400623304,0.6601207360128236,0.059854776076689965,7.280277609856695,0.6601211164654589,0.05985481057326921,7.2802818057570065,1.0,2100.0,2072800,1,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Ovarian rupture,0 value not valid,-9.165125560413474,4.122581525261797,5.918901374529378,0.0,0 value in denominator,0 value in denominator,0.0,0 value in denominator,0 value in denominator,0.0066985757271402595,14.067009026994546,2072800,0,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,pass,P-value is too high,1
Targeted,Epstein-Barr virus infection reactivation,-1.1414862596080952,-1.990717865541924,-0.2753066236615488,67.42208496903729,0.32050776509326023,0.24115194138410684,0.4259771946909428,0.3205526409173833,0.24118570622005492,0.42603683779401647,7.648621584752985e-18,1.6062105327981268e-14,2072800,59,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Aortic valve disease,0.4025420677869641,-0.29256237903951077,1.0706970109848228,12.386402592840629,1.748005042640803,1.2843882709648622,2.3789703613552127,1.7479263365564264,1.2843304397978113,2.378863245278644,0.0003798390794698169,0.7976620668866155,2072800,94,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Gastric perforation,-1.1100158019007007,-1.7050944983937697,-0.5070175238964754,132.40928139718,0.32929399357020084,0.2700419372546753,0.4015470163774872,0.32938558776599586,0.27011705029820704,0.40165870798667885,1.94931660516377e-33,4.093564870843917e-30,2072800,122,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Kidney infection,0.4137989687069737,0.18735934266869328,0.6372434392892972,126.30453982384685,1.780840224721948,1.6084600951755375,1.9716944893442392,1.780078923967228,1.6077724861091007,1.9708515992960605,5.311578093984759e-29,1.1154313997367993e-25,2072800,871,pass,pass,PRR is too low,pass,pass,4
Targeted,Laryngeal obstruction,-0.6337214761998073,-3.327251801577413,2.0974258986050236,1.1548334382362277,0.5077827193235488,0.18102402258737874,1.424359520677203,0.5077854742041992,0.18102500469952654,1.4243672482747234,0.2372890882291192,498.3070852811503,2072800,5,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Skin infection,-0.007171271484385986,-0.2676593891586312,0.25145245712960973,0.02036826547398221,0.9913121477177614,0.8956765227263964,1.0971592413983453,0.9913185078493917,0.8956822692721194,1.0971662806313567,0.876696312564168,1841.062256384753,2072800,654,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Skin papilloma,0.0009708818466537338,-0.4935355787393511,0.4886770246376881,0.0013777327925087583,1.001183934504663,0.8257301480665776,1.213918703413282,1.0011836933059461,0.825729949137045,1.2139184109638894,1.0,2100.0,2072800,182,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Stridor,-1.2427695954452767,-2.1203584318929694,-0.34473740441233247,75.27168848557406,0.29393759480722664,0.2194493025016389,0.3937096571104941,0.29398106401295737,0.21948175594429625,0.39376788119065764,5.3706784795260485e-20,1.1278424807004702e-16,2072800,55,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Respiratory failure,-0.7680650554772857,-0.8863711086381784,-0.649610128340287,1612.34118286502,0.4453853025525897,0.4276904807866311,0.46381221149699836,0.4473371678343362,0.4295647999345611,0.465844831225765,0.0,0.0,2072800,3144,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Acidosis,-1.117238713361418,-1.717143032480277,-0.5092045936928551,132.01602325133177,0.3272424167943366,0.2679515157728533,0.39965289631045847,0.3273327850241945,0.2680255107775515,0.39976326074655744,2.2676603907224646e-33,4.762086820517175e-30,2072800,120,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Alopecia,-0.6908162004521741,-0.7581540651958292,-0.6234421803680774,4047.0689567446543,0.47521722160932084,0.4642126587716755,0.4864826571331358,0.48090529817816186,0.46976901705847446,0.49230557447989265,0.0,0.0,2072800,9683,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Conjunctivitis,-0.450267631095178,-0.7389491063913127,-0.1618415960229691,90.89866581979712,0.608137419638075,0.5485987750655521,0.6741377086010901,0.6083694609934281,0.5488080988124563,0.6743949330746171,3.341965753915986e-22,7.01812808322357e-19,2072800,529,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Dizziness,0.10478923708760407,0.05329016281200521,0.15619665840534638,155.96650376059515,1.143061473941105,1.1193180132639529,1.167308591236168,1.1404129258079305,1.1167244802807814,1.1646038609476934,1.2582755331422926e-35,2.6423786195988145e-32,2072800,16539,pass,pass,PRR is too low,pass,pass,4
Targeted,Cranial nerve infection,-0.3706870703660137,-5.14361729606702,4.252209930731364,0.058259329400623304,0.6601207360128236,0.059854776076689965,7.280277609856695,0.6601211164654589,0.05985481057326921,7.2802818057570065,1.0,2100.0,2072800,1,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Superior vena cava syndrome,-1.873187410895197,-2.9708533077153927,-0.7248393266819142,114.44601425820392,0.17600093732637354,0.12305523947422471,0.25172702984540873,0.17603229772412235,0.12307716584185438,0.251771883355282,5.20159375777531e-31,1.0923346891328151e-27,2072800,34,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Uterine infection,-0.9325659579741287,-3.2356644376141066,1.46224181784861,4.518070041297601,0.38506583287438567,0.16591367565966073,0.8936918253285087,0.3850706512715177,0.16591575176694082,0.8937030082529865,0.027910847907105997,58.61278060492259,2072800,7,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,pass,P-value is too high,1
Targeted,Suicide attempt,-0.7556673357886777,-1.424534832006186,-0.08230504539920158,47.14348528818253,0.4524617379724662,0.3592727250748671,0.5698223384099189,0.4525211893791485,0.3593199318707036,0.5698972104636958,1.542739491527601e-12,3.2397529322079623e-09,2072800,97,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Urinary tract obstruction,-1.0103554631773048,-1.5708507042464435,-0.4438395758260478,123.04487331187408,0.35925689598821486,0.2976235488811729,0.433653579497558,0.35935587405220243,0.29770554647953307,0.43377305442544173,5.763450262629932e-31,1.2103245551522857e-27,2072800,138,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Adrenal insufficiency,-2.579086219622962,-2.96087394155077,-2.1898980619051303,2157.981544421551,0.10232644015605658,0.09090987205166336,0.11517671424133795,0.10262387104715116,0.09117411855737963,0.1155114968517552,0.0,0.0,2072800,296,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Dry skin,0.3518730732621434,0.27184626370116277,0.4315566752671997,728.6557023108683,1.6186401587072015,1.5625165011908304,1.6767797084913434,1.6138633568593783,1.5579053270086058,1.6718313298373064,1.3198210727791363e-158,2.771624252836186e-155,2072800,6898,pass,pass,PRR is too low,pass,pass,4
Targeted,Rectal obstruction,-1.540612071808326,-4.357223612828967,1.5852140739478755,7.692221132051065,0.2296038954064163,0.0794040081445106,0.6639204999558337,0.2296073448575509,0.07940520106959362,0.6639304743568246,0.0028796895217733784,6.0473479957240945,2072800,4,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,pass,P-value is too high,1
Targeted,Pulmonary fibrosis,-0.5364374942671734,-0.8158731902077565,-0.2569311638942265,138.2077541775922,0.5579042654400378,0.5055796271924922,0.615644208459534,0.5581833728433565,0.5058325577141924,0.6159522019039931,3.829431070154246e-33,8.041805247323917e-30,2072800,564,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Osteoporosis,-0.4240742831130385,-0.6802759904214832,-0.1681555089007724,102.43627920633837,0.6245082378895349,0.5697238436918942,0.684560675334503,0.6247906905137863,0.5699815184269678,0.6848702884788563,7.888814571589403e-25,1.6566510600337746e-21,2072800,672,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Duodenal perforation,-0.8804432268979961,-1.6643771367962277,-0.08744298204444079,46.464600337301626,0.40352075687077477,0.3087488846875387,0.5273832855796381,0.4035674947823766,0.3087846456188761,0.5274443699054429,1.8167197138289422e-12,3.815111399040779e-09,2072800,70,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Scrotal infection,-0.06583248883759278,-1.8161494054392526,1.6147107599631738,0.0028311540199422737,0.9241683746743965,0.46679740196104164,1.8296742466008773,0.9241695630516423,0.4667980022103318,1.8296765993574762,0.8642125700523378,1814.8463971099093,2072800,14,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Rhabdomyolysis,-0.6799612181175876,-0.9450041849638156,-0.41442438134011644,248.5607866154515,0.48551346294981573,0.4429870527659914,0.5321223752109147,0.485873978727075,0.4433159907539792,0.5325175002204884,7.521871508422019e-59,1.579593016768624e-55,2072800,626,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Hyperthyroidism,-1.3706870703660137,-1.6783562096239852,-1.0602248710229811,787.9891145106551,0.26366847576532043,0.23856828635596394,0.2914095002915689,0.26404844658618354,0.2389120854670843,0.29182944851143744,4.3570551849459847e-194,9.149815888386569e-191,2072800,461,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,BCPNN 95% Confidence Interval is too low,pass,1
Targeted,Pulmonary valve disease,-0.3706870703660137,-5.14361729606702,4.252209930731364,0.058259329400623304,0.6601207360128236,0.059854776076689965,7.280277609856695,0.6601211164654589,0.05985481057326921,7.2802818057570065,1.0,2100.0,2072800,1,pass,pass,PRR is too low,pass,P-value is too high,3
Targeted,Trismus,-0.5892577807500532,-1.2249592266601468,0.04773922682973597,31.525738993082502,0.5300032595254597,0.42393999946582606,0.6626019140952881,0.5300600786488443,0.42398544805261196,0.6626729484884456,8.440040173169868e-09,1.772408436365672e-05,2072800,108,PRR 95% Confidence Interval is too low,ROR 95% Confidence Interval is too low,PRR is too low,pass,pass,2
Targeted,Urinary tract infection,0.14525334302418208,0.07770292156899798,0.21263197196800737,173.6044271190358,1.2046052045346027,1.1716778231753402,1.2384579362092276,1.20239460579819,1.1695276502343268,1.2361852135457536,2.0592632237327646e-39,4.3244527698388053e-36,2072800,9652,pass,pass,PRR is too low,pass,pass,4
